step,time_hr,choke_prev,choke_chosen,delta_u,target_Q,predicted_Q,predicted_WHP,predicted_FLP,predicted_BHP,measured_Q,measured_WHP,measured_FLP,measured_BHP,tracking_error,cost_chosen,n_candidates_evaluated,n_candidates_rejected_hard,reason,rejected_summary
12,12.0,60.0,65.0,5.0,130.0,104.24646383747431,350.3154379644444,231.3725052221242,2542.2892452823903,99.21888191135355,355.66339027217776,235.91949870468176,2555.647443566431,-25.75353616252569,519.3929631951744,11,0,"TRACKING CORRECTION: err=-25.8 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=65.0% (move +5.0%) -> pred_Q=104.2 bbl/hr. WHP=350.3, FLP=231.4, BHP=2542.3 psi.",none
13,13.0,65.0,70.0,5.0,130.0,113.53664690283149,341.3302872966886,223.52978512170296,2526.084194562789,108.61756126335096,346.37907185473375,227.80013580230175,2540.390070291938,-16.463353097168508,182.9435787545655,11,0,"TRACKING CORRECTION: err=-16.5 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=70.0% (move +5.0%) -> pred_Q=113.5 bbl/hr. WHP=341.3, FLP=223.5, BHP=2526.1 psi.",none
14,14.0,70.0,75.0,5.0,130.0,121.1911776511024,333.4976261661096,218.1866250552661,2496.581177854799,116.09662949914836,338.5814475921783,222.96444694952848,2509.7686144634486,-8.808822348897607,35.43774392341947,11,0,"TRACKING CORRECTION: err=-8.8 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=75.0% (move +5.0%) -> pred_Q=121.2 bbl/hr. WHP=333.5, FLP=218.2, BHP=2496.6 psi.",none
15,15.0,75.0,76.0,1.0,130.0,126.83731510789379,328.35084301240045,213.69097970442837,2484.33655715203,123.28847941057306,331.29227317762593,216.2924172349834,2494.6663014136584,-3.1626848921062134,0.5367918770187807,11,0,"TRACKING CORRECTION: err=-3.2 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=76.0% (move +1.0%) -> pred_Q=126.8 bbl/hr. WHP=328.4, FLP=213.7, BHP=2484.3 psi.",none
16,16.0,76.0,76.0,0.0,130.0,132.02683659723778,324.16273788963366,210.50071777477925,2474.3031543615857,129.5955263414361,325.611885672047,211.8006621094834,2482.6619178328597,2.026836597237775,0.2237692239331564,11,0,"DEAD-BAND HOLD: pred_Q=132.0 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+2.03). Tracking cost suppressed; holding choke at 76.0%. WHP=324.2, FLP=210.5, BHP=2474.3 psi.",none
17,17.0,76.0,71.0,-5.0,130.0,133.2269216152124,323.7545935488732,211.36632405451536,2464.6303318174178,133.59125785200027,321.3900202255544,209.25065774199217,2465.960338850045,3.2269216152124045,1.7722947993392095,11,0,"TRACKING CORRECTION: err=+3.2 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=71.0% (move -5.0%) -> pred_Q=133.2 bbl/hr. WHP=323.8, FLP=211.4, BHP=2464.6 psi.",none
18,18.0,71.0,66.0,-5.0,130.0,133.2587376553783,328.72353399302835,214.70681321484375,2461.7216275262276,135.13293111726682,325.4934879093276,211.45543619658287,2459.1342363389113,3.2587376553782974,1.7747286735013201,11,0,"TRACKING CORRECTION: err=+3.3 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=66.0% (move -5.0%) -> pred_Q=133.3 bbl/hr. WHP=328.7, FLP=214.7, BHP=2461.7 psi.",none
19,19.0,66.0,66.0,0.0,130.0,133.44267088041738,330.1764333435352,215.2779197800424,2456.8245373102654,134.26582527794304,328.75668089875927,213.709226524738,2455.5366922183753,3.4426708804173813,0.40189872948836375,11,0,"TRACKING CORRECTION: err=+3.4 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=66.0% (move +0.0%) -> pred_Q=133.4 bbl/hr. WHP=330.2, FLP=215.3, BHP=2456.8 psi.",none
20,20.0,66.0,66.0,0.0,130.0,132.82627641597662,330.3628488653933,217.26413565933973,2459.0991418160897,133.54242113297636,328.9971541159008,216.3185199408154,2458.164704008727,2.826276415976622,0.19979748957889645,11,0,"DEAD-BAND HOLD: pred_Q=132.8 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+2.83). Tracking cost suppressed; holding choke at 66.0%. WHP=330.4, FLP=217.3, BHP=2459.1 psi.",none
21,21.0,66.0,66.0,0.0,130.0,132.1664933352278,332.6320623971565,217.79880710571166,2458.361767473638,132.76809585439742,331.9244054141038,217.02091825477734,2457.3127631720213,2.1664933352278126,0.19802415187247488,11,0,"DEAD-BAND HOLD: pred_Q=132.2 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+2.17). Tracking cost suppressed; holding choke at 66.0%. WHP=332.6, FLP=217.8, BHP=2458.4 psi.",none
22,22.0,66.0,66.0,0.0,130.0,131.19599966147098,334.3229920664494,219.12613345249665,2455.4570539668866,131.62911880842955,334.1056792344487,218.76462795610016,2453.9567417960902,1.195999661470978,0.19444989198516813,11,0,"DEAD-BAND HOLD: pred_Q=131.2 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+1.20). Tracking cost suppressed; holding choke at 66.0%. WHP=334.3, FLP=219.1, BHP=2455.5 psi.",none
23,23.0,66.0,66.0,0.0,130.0,130.8684654721808,333.6128519950685,218.242447484623,2459.84754220741,131.24472277014618,333.18960923188695,217.60372898137823,2459.029384021123,0.8684654721807874,0.1966252244638701,11,0,"DEAD-BAND HOLD: pred_Q=130.9 bbl/hr within +/-3.0 bbl/hr of target 130.0 (err=+0.87). Tracking cost suppressed; holding choke at 66.0%. WHP=333.6, FLP=218.2, BHP=2459.8 psi.",none
