step,time_hr,choke_prev,choke_chosen,delta_u,target_Q,predicted_Q,predicted_WHP,predicted_FLP,predicted_BHP,measured_Q,measured_WHP,measured_FLP,measured_BHP,tracking_error,cost_chosen,n_candidates_evaluated,n_candidates_rejected_hard,reason,rejected_summary
38,38.0,83.0,88.0,5.0,150.0,142.80540848164168,315.0275985088093,200.27418864446742,2434.3537072228214,137.6154047284802,320.8012310803001,204.9786545495496,2446.766126048344,-7.1945915183583224,19.381553349499477,11,0,"TRACKING CORRECTION: err=-7.2 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=88.0% (move +5.0%) -> pred_Q=142.8 bbl/hr. WHP=315.0, FLP=200.3, BHP=2434.4 psi.",none
39,39.0,88.0,88.0,0.0,150.0,148.2513560142902,309.9161967910645,198.89154250991783,2424.4823345695654,145.09051355522254,312.81874194595287,201.63602539776204,2433.2992456552392,-1.7486439857098048,0.3011699596078601,11,0,"DEAD-BAND HOLD: pred_Q=148.3 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=-1.75). Tracking cost suppressed; holding choke at 88.0%. WHP=309.9, FLP=198.9, BHP=2424.5 psi.",none
40,40.0,88.0,88.0,0.0,150.0,151.6731824683656,306.8282591607439,193.91989443586777,2418.1743666063685,149.09959498879863,308.8374173232429,195.16225930718562,2426.02367629216,1.67318246836561,0.35219878321391784,11,0,"DEAD-BAND HOLD: pred_Q=151.7 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+1.67). Tracking cost suppressed; holding choke at 88.0%. WHP=306.8, FLP=193.9, BHP=2418.2 psi.",none
41,41.0,88.0,84.0,-4.0,150.0,153.54889721950673,308.8899391697955,196.18088090792276,2414.948244698191,153.36096837688595,308.54026154120425,195.1917573018237,2417.9102303915975,3.5488972195067277,1.8283971089981492,11,0,"TRACKING CORRECTION: err=+3.5 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=84.0% (move -4.0%) -> pred_Q=153.5 bbl/hr. WHP=308.9, FLP=196.2, BHP=2414.9 psi.",none
42,42.0,84.0,81.0,-3.0,150.0,153.20992639031874,309.1651880710128,197.1018353524499,2409.9469075766915,153.6360133619193,307.79248625396406,195.43879192800844,2410.5124197463642,3.209926390318742,1.2626947536457334,11,0,"TRACKING CORRECTION: err=+3.2 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=81.0% (move -3.0%) -> pred_Q=153.2 bbl/hr. WHP=309.2, FLP=197.1, BHP=2409.9 psi.",none
43,43.0,81.0,81.0,0.0,150.0,152.8727545078305,310.5709470150114,197.94203382738738,2404.9525477026327,152.58426033594023,310.4403215135712,197.45818612507318,2406.0007393332535,2.872754507830507,0.3107935636156931,11,0,"DEAD-BAND HOLD: pred_Q=152.9 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.87). Tracking cost suppressed; holding choke at 81.0%. WHP=310.6, FLP=197.9, BHP=2405.0 psi.",none
44,44.0,81.0,81.0,0.0,150.0,153.18611159319556,310.81194986716116,198.0801803659715,2403.928539865466,152.95139586717687,310.7510501306215,197.6380718216663,2404.8196553310663,3.1861115931955624,0.3442090960391233,11,0,"TRACKING CORRECTION: err=+3.2 bbl/hr outside dead-band +/-3.0. All 11 candidates feasible; chose u=81.0% (move +0.0%) -> pred_Q=153.2 bbl/hr. WHP=310.8, FLP=198.1, BHP=2403.9 psi.",none
45,45.0,81.0,81.0,0.0,150.0,152.675343193964,311.73929477949184,200.08976134854936,2408.8139213560194,152.352969227574,311.946689931424,200.2548212430874,2410.4544226772227,2.675343193964011,0.29213679936145387,11,0,"DEAD-BAND HOLD: pred_Q=152.7 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.68). Tracking cost suppressed; holding choke at 81.0%. WHP=311.7, FLP=200.1, BHP=2408.8 psi.",none
46,46.0,81.0,81.0,0.0,150.0,152.7612038200882,310.920081125943,199.01047141075844,2406.1630849714857,152.45356528254337,310.89046539563384,198.84943805885908,2407.3969651729403,2.7612038200882125,0.3014006392052652,11,0,"DEAD-BAND HOLD: pred_Q=152.8 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.76). Tracking cost suppressed; holding choke at 81.0%. WHP=310.9, FLP=199.0, BHP=2406.2 psi.",none
47,47.0,81.0,81.0,0.0,150.0,152.56272841607046,312.2757318234272,200.84963329257803,2411.4276683708795,152.2210274645247,312.6383263137727,201.24427849170272,2413.4691015429216,2.562728416070456,0.28591494384084404,11,0,"DEAD-BAND HOLD: pred_Q=152.6 bbl/hr within +/-3.0 bbl/hr of target 150.0 (err=+2.56). Tracking cost suppressed; holding choke at 81.0%. WHP=312.3, FLP=200.8, BHP=2411.4 psi.",none
